,Edad,Genero,Historial_Crediticio,Salario_Anual,Deuda
2664,55,F,Regular,79967.0,28380.0
2665,69,F,Malo,117803.0,18811.0
2666,51,F,Bueno,74583.0,5721.0
2667,31,M,Regular,71630.0,41191.0
2668,53,F,Regular,47086.0,4930.0
2669,50,M,Bueno,36484.0,4353.0
2670,40,M,Malo,88623.0,7832.0
2671,67,M,Malo,79263.0,49554.0
2672,62,M,Malo,38675.0,22951.0
2673,19,F,Bueno,80664.0,24841.5
2674,58,F,Regular,44680.0,7770.0
2675,38,F,Bueno,37077.0,25525.0
2676,19,M,Malo,58174.0,16556.0
2677,44,F,Bueno,96968.0,15094.0
2678,26,F,Regular,69636.5,7935.0
2679,18,F,Bueno,66126.0,2675.0
2680,28,M,Malo,23392.0,31280.0
2681,20,M,Regular,82257.0,11240.0
2682,69,F,Bueno,87804.0,4005.0
2683,40,M,Bueno,58400.0,6544.0
2684,43,M,Regular,56551.0,17332.0
2685,21,F,Regular,48088.0,26836.0
2686,35,M,Malo,100015.0,14388.0
2687,23,M,Regular,45465.0,47727.0
2688,52,F,Malo,68155.0,1694.0
2689,39,M,Bueno,107893.0,21141.0
2690,60,M,Malo,25969.0,22666.0
2691,32,M,Bueno,28981.0,47521.0
2692,39,M,Regular,41032.0,49294.0
2693,54,M,Bueno,74091.0,38769.0
2694,69,M,Regular,44408.0,39420.0
2695,59,M,Bueno,44241.0,47753.0
2696,29,M,Bueno,67940.0,37349.0
2697,64,F,Bueno,102938.0,37855.0
2698,66,F,Bueno,71105.0,1460.0
2699,59,F,Malo,111302.0,36655.0
2700,55,F,Bueno,81050.0,47646.0
2701,35,M,Malo,23657.0,41252.0
2702,62,F,Regular,41230.0,9835.0
2703,52,F,Regular,38680.0,48411.0
2704,47,M,Malo,102694.0,10910.0
2705,41,M,Regular,104731.0,24841.5
2706,59,M,Regular,62340.0,25613.0
2707,47,M,Bueno,55950.0,31353.0
2708,31,M,Bueno,98515.0,38614.0
2709,23,F,Bueno,27867.0,8463.0
2710,20,M,Malo,100691.0,13336.0
2711,33,F,Malo,98542.0,26534.0
2712,24,F,Regular,24329.0,2369.0
2713,69,M,Bueno,108087.0,25381.0
2714,31,F,Malo,55865.0,46760.0
2715,26,F,Malo,86940.0,19558.0
2716,32,M,Bueno,57869.0,22369.0
2717,38,F,Malo,86905.0,33650.0
2718,52,F,Bueno,103984.0,30954.0
2719,19,F,Regular,109711.0,25407.0
2720,44,M,Regular,86252.0,35939.0
2721,19,M,Regular,99386.0,26767.0
2722,52,M,Bueno,21711.0,2040.0
2723,35,F,Malo,45801.0,23116.0
2724,31,M,Regular,107287.0,26170.0
2725,37,F,Regular,110709.0,6372.0
2726,35,M,Regular,73270.0,22369.0
2727,27,F,Malo,91622.0,7562.0
2728,42,M,Malo,75535.0,44544.0
2729,19,M,Bueno,96759.0,5900.0
2730,42,F,Regular,36220.0,40733.0
2731,50,M,Malo,33392.0,21700.0
2732,53,F,Bueno,105587.0,41233.0
2733,48,M,Regular,22246.0,589.0
2734,31,M,Malo,40010.0,5063.0
2735,18,F,Malo,88358.0,20017.0
2736,63,F,Bueno,110203.0,18374.0
2737,33,F,Regular,37234.0,22899.0
2738,63,M,Regular,116190.0,49008.0
2739,69,F,Malo,69451.0,1258.0
2740,20,M,Regular,95205.0,13598.0
2741,52,F,Bueno,41784.0,2866.0
2742,58,F,Malo,49672.0,49723.0
2743,23,F,Malo,21082.0,41504.0
2744,42,F,Bueno,31148.0,30132.0
2745,30,F,Malo,47494.0,29404.0
2746,51,F,Regular,95093.0,45472.0
2747,25,M,Regular,71952.0,637.0
2748,38,F,Malo,56719.0,24616.0
2749,51,M,Bueno,68737.0,37650.0
2750,21,F,Bueno,79453.0,15828.0
2751,42,F,Regular,59536.0,26196.0
2752,32,F,Bueno,70604.0,36440.0
2753,21,M,Malo,70833.0,45097.0
2754,62,M,Malo,34039.0,47735.0
2755,29,F,Regular,87839.0,32022.0
2756,49,M,Regular,67931.0,32202.0
2757,49,F,Regular,59925.0,28704.0
2758,45,F,Bueno,71003.0,25875.0
2759,30,M,Malo,103817.0,23641.0
2760,48,M,Malo,68897.0,37479.0
2761,31,M,Malo,107745.0,13235.0
2762,37,M,Regular,113709.0,22027.0
2763,35,F,Malo,62287.0,32927.0
2764,46,M,Bueno,110726.0,42912.0
2765,23,M,Bueno,53012.0,47561.0
2766,49,F,Malo,61783.0,42691.0
2767,46,M,Regular,105727.0,27022.0
2768,60,M,Malo,88315.0,5938.0
2769,19,M,Bueno,103766.0,44122.0
2770,40,M,Bueno,66491.0,42692.0
2771,36,F,Bueno,108941.0,33348.0
2772,48,F,Malo,78584.0,32209.0
2773,68,M,Bueno,32803.0,37242.0
2774,22,M,Regular,69625.0,9941.0
2775,36,F,Malo,113361.0,7073.0
2776,51,M,Malo,33698.0,42430.0
2777,27,M,Bueno,54560.0,37827.0
2778,42,M,Bueno,35376.0,46225.0
2779,19,M,Regular,103654.0,37096.0
2780,28,M,Malo,33117.0,921.0
2781,67,M,Bueno,76381.0,2773.0
2782,48,M,Regular,57956.0,4462.0
2783,32,M,Bueno,68786.0,20960.0
2784,26,M,Malo,107778.0,30268.0
2785,40,F,Bueno,86480.0,19818.0
2786,36,F,Malo,51695.0,39501.0
2787,26,F,Bueno,21511.0,44542.0
2788,52,M,Malo,73233.0,42078.0
2789,38,M,Regular,42502.0,1865.0
2790,26,F,Malo,70010.0,30706.0
2791,45,M,Regular,110341.0,24841.5
2792,63,F,Malo,112529.0,49876.0
2793,68,M,Regular,93905.0,30511.0
2794,24,F,Bueno,66489.0,24841.5
2795,33,F,Malo,103533.0,40478.0
2796,33,F,Bueno,101165.0,26401.0
2797,50,M,Regular,51949.0,28502.0
2798,21,F,Malo,88376.0,46214.0
2799,21,M,Malo,99587.0,13394.0
2800,56,M,Bueno,113059.0,33158.0
2801,57,M,Malo,87310.0,9262.0
2802,34,M,Malo,98798.0,4487.0
2803,54,M,Bueno,89407.0,27341.0
2804,56,M,Malo,93809.0,43388.0
2805,69,M,Bueno,37229.0,13570.0
2806,46,F,Bueno,47385.0,29605.0
2807,69,F,Bueno,62176.0,6066.0
2808,53,F,Bueno,114825.0,37262.0
2809,55,M,Bueno,23260.0,26723.0
2810,56,M,Regular,117555.0,3572.0
2811,67,M,Regular,23145.0,12670.0
2812,54,M,Bueno,117289.0,27839.0
2813,69,F,Regular,27802.0,48707.0
2814,52,M,Regular,22263.0,49028.0
2815,24,F,Malo,46913.0,28401.0
2816,44,M,Bueno,77788.0,10249.0
2817,45,F,Regular,28155.0,2311.0
2818,39,M,Malo,20922.0,32011.0
2819,31,F,Malo,92231.0,43839.0
2820,24,M,Bueno,40672.0,39541.0
2821,54,F,Bueno,58526.0,39673.0
2822,39,M,Malo,65344.0,3642.0
2823,22,F,Bueno,39014.0,6338.0
2824,19,F,Bueno,93352.0,49114.0
2825,44,M,Malo,111279.0,9622.0
2826,38,F,Malo,60324.0,48423.0
2827,55,M,Bueno,114075.0,42873.0
2828,32,M,Regular,115638.0,39008.0
2829,38,M,Bueno,58698.0,47565.0
2830,27,F,Regular,69636.5,7806.0
2831,40,F,Malo,43384.0,757.0
2832,56,M,Regular,23512.0,26710.0
2833,22,M,Malo,26066.0,21470.0
2834,18,F,Bueno,69636.5,6220.0
2835,30,F,Bueno,98743.0,42872.0
2836,38,F,Malo,105642.0,26315.0
2837,43,M,Malo,99858.0,27793.0
2838,67,M,Malo,74800.0,14316.0
2839,62,M,Bueno,83140.0,42094.0
2840,38,M,Bueno,104954.0,22505.0
2841,35,M,Regular,22387.0,28288.0
2842,54,F,Malo,76160.0,8956.0
2843,62,M,Regular,79241.0,19109.0
2844,49,F,Bueno,69636.5,3497.0
2845,53,F,Regular,21799.0,9864.0
2846,34,M,Regular,55548.0,31510.0
2847,52,F,Bueno,53895.0,27981.0
2848,66,M,Bueno,110450.0,22026.0
2849,28,F,Malo,100171.0,8774.0
2850,38,M,Regular,60379.0,46807.0
2851,69,M,Bueno,69636.5,21017.0
2852,43,F,Bueno,93071.0,1821.0
2853,21,M,Regular,88344.0,45485.0
2854,51,F,Bueno,98591.0,18021.0
2855,69,M,Malo,113141.0,10372.0
2856,65,M,Malo,112201.0,41148.0
2857,35,M,Regular,69636.5,34514.0
2858,57,F,Malo,24297.0,28402.0
2859,52,F,Bueno,106479.0,5797.0
2860,58,M,Bueno,118752.0,16283.0
2861,46,F,Bueno,25008.0,40857.0
2862,69,M,Bueno,106813.0,24841.5
2863,46,F,Regular,36820.0,7597.0
2864,55,F,Malo,91548.0,30320.0
2865,59,M,Malo,42253.0,31261.0
2866,38,M,Bueno,49202.0,6107.0
2867,59,M,Regular,49236.0,25760.0
2868,30,M,Bueno,87156.0,35561.0
2869,66,M,Bueno,80263.0,11138.0
2870,58,F,Regular,119252.0,35268.0
2871,34,F,Regular,94855.0,31608.0
2872,26,M,Bueno,36575.0,13138.0
2873,58,M,Malo,32204.0,41129.0
2874,18,M,Bueno,31952.0,37693.0
2875,19,F,Malo,103323.0,17464.0
2876,65,M,Malo,71142.0,21248.0
2877,46,M,Regular,69636.5,37221.0
2878,50,F,Regular,49376.0,18632.0
2879,27,F,Bueno,86084.0,47547.0
2880,67,F,Malo,31640.0,12100.0
2881,57,F,Malo,46437.0,47930.0
2882,38,M,Bueno,107681.0,1325.0
2883,45,F,Bueno,27903.0,11369.0
2884,28,F,Bueno,103704.0,10340.0
2885,51,M,Regular,69636.5,13408.0
2886,25,M,Bueno,63381.0,19369.0
2887,39,M,Bueno,48548.0,24841.5
2888,25,F,Malo,69956.0,26105.0
2889,66,M,Bueno,94526.0,31384.0
2890,32,F,Malo,31467.0,1461.0
2891,34,F,Malo,77954.0,42362.0
2892,40,F,Regular,43901.0,32840.0
2893,41,M,Bueno,75983.0,28610.0
2894,62,F,Bueno,43301.0,38798.0
2895,36,M,Malo,105180.0,20995.0
2896,22,M,Regular,89903.0,19180.0
2897,49,M,Regular,36204.0,7717.0
2898,61,F,Bueno,39755.0,13331.0
2899,18,F,Malo,69636.5,13936.0
2900,40,F,Bueno,69636.5,29550.0
2901,54,M,Bueno,89537.0,20615.0
2902,25,F,Bueno,116319.0,3576.0
2903,30,F,Bueno,42940.0,40868.0
2904,25,F,Malo,93346.0,32503.0
2905,40,F,Regular,64040.0,46380.0
2906,60,F,Bueno,57322.0,5728.0
2907,18,M,Bueno,111544.0,32800.0
2908,62,M,Bueno,104437.0,10886.0
2909,68,M,Bueno,112969.0,14078.0
2910,41,M,Regular,107725.0,4373.0
2911,52,F,Regular,114266.0,47236.0
2912,41,M,Regular,29236.0,45805.0
2913,34,F,Regular,92597.0,32532.0
2914,22,M,Bueno,104124.0,47229.0
2915,37,M,Malo,23902.0,35160.0
2916,38,M,Regular,119656.0,28688.0
2917,57,F,Regular,54364.0,11063.0
2918,48,F,Bueno,118983.0,23089.0
2919,63,M,Bueno,114410.0,33585.0
2920,53,F,Bueno,40096.0,6203.0
2921,28,M,Bueno,32020.0,2438.0
2922,69,M,Malo,78473.0,27559.0
2923,32,M,Malo,64153.0,23212.0
2924,36,F,Regular,61277.0,6641.0
2925,24,M,Malo,107221.0,16983.0
2926,68,M,Regular,58502.0,14026.0
2927,45,M,Regular,35675.0,49831.0
2928,68,F,Malo,44365.0,19636.0
2929,60,M,Regular,107812.0,34603.0
2930,22,F,Bueno,98229.0,12222.0
2931,22,M,Regular,109049.0,2177.0
2932,47,F,Bueno,72148.0,40910.0
2933,49,M,Malo,109157.0,32916.0
2934,25,M,Malo,109247.0,13105.0
2935,27,F,Regular,113321.0,34512.0
2936,55,F,Bueno,88078.0,1646.0
2937,64,M,Regular,102598.0,9864.0
2938,49,F,Malo,90902.0,46434.0
2939,65,M,Regular,46465.0,26515.0
2940,45,M,Regular,52286.0,23762.0
2941,34,M,Bueno,74795.0,36435.0
2942,48,F,Malo,60178.0,16960.0
2943,25,M,Regular,99183.0,44055.0
2944,57,F,Bueno,69986.0,27607.0
2945,42,M,Regular,63201.0,16302.0
2946,26,F,Bueno,63315.0,45778.0
2947,19,F,Bueno,95396.0,24841.5
2948,32,M,Regular,75178.0,31321.0
2949,67,F,Malo,30745.0,30313.0
2950,20,M,Malo,92354.0,37547.0
2951,66,M,Bueno,99637.0,40955.0
2952,53,M,Malo,25028.0,13029.0
2953,21,M,Bueno,118261.0,35740.0
2954,31,M,Malo,68566.0,18429.0
2955,58,F,Regular,63722.0,28512.0
2956,58,M,Malo,106623.0,11140.0
2957,42,F,Bueno,94974.0,14847.0
2958,67,F,Bueno,103692.0,47191.0
2959,27,M,Malo,104084.0,34256.0
2960,38,F,Regular,59879.0,28774.0
2961,53,M,Bueno,44767.0,9127.0
2962,29,F,Bueno,88099.0,28205.0
2963,44,F,Bueno,68657.0,42674.0
2964,57,F,Bueno,28498.0,34570.0
2965,19,M,Bueno,93667.0,15627.0
2966,30,F,Regular,45107.0,36288.0
2967,49,M,Malo,48793.0,38664.0
2968,48,F,Regular,22696.0,32333.0
2969,33,F,Regular,73839.0,48012.0
2970,49,F,Bueno,109241.0,36079.0
2971,49,F,Regular,43397.0,18689.0
2972,51,M,Bueno,27704.0,24259.0
2973,28,M,Regular,36442.0,24841.5
2974,27,F,Bueno,83788.0,8009.0
2975,32,F,Bueno,29765.0,44674.0
2976,34,M,Regular,30002.0,44995.0
2977,57,M,Regular,31390.0,38230.0
2978,35,M,Malo,64436.0,45828.0
2979,26,M,Malo,104482.0,36226.0
2980,42,F,Malo,26641.0,36498.0
2981,57,F,Regular,53709.0,28820.0
2982,31,M,Regular,59309.0,40315.0
2983,42,M,Bueno,35624.0,29482.0
2984,67,M,Malo,29966.0,32795.0
2985,39,M,Bueno,109350.0,48276.0
2986,69,M,Bueno,54189.0,19875.0
2987,47,M,Bueno,91301.0,39191.0
2988,37,F,Bueno,115758.0,12453.0
2989,38,F,Malo,37223.0,49490.0
2990,61,F,Bueno,98183.0,9260.0
2991,49,M,Regular,69636.5,48629.0
2992,68,M,Regular,47257.0,49993.0
2993,63,M,Regular,117520.0,45244.0
2994,66,F,Malo,70802.0,45706.0
2995,38,M,Bueno,107748.0,49445.0
2996,52,M,Malo,47215.0,42817.0
2997,49,F,Bueno,75046.0,25898.0
2998,47,M,Malo,114593.0,5614.0
2999,56,F,Malo,69636.5,31843.0
3000,66,F,Bueno,58669.0,44451.0
3001,29,M,Malo,56126.0,11687.0
3002,58,F,Bueno,69636.5,3801.0
3003,64,M,Regular,99036.0,41048.0
3004,35,F,Regular,36772.0,40144.0
3005,38,M,Regular,68586.0,28942.0
3006,30,F,Malo,71943.0,10148.0
3007,38,M,Regular,88868.0,46828.0
3008,25,F,Bueno,69855.0,17283.0
3009,63,F,Regular,42218.0,19861.0
3010,57,F,Regular,101008.0,34512.0
3011,63,M,Malo,77205.0,22480.0
3012,24,M,Bueno,24959.0,18637.0
3013,40,F,Malo,102979.0,44621.0
3014,61,M,Malo,65134.0,47431.0
3015,49,F,Bueno,45874.0,34401.0
3016,28,M,Malo,21301.0,23385.0
3017,39,F,Bueno,78017.0,25437.0
3018,39,M,Regular,63319.0,8149.0
3019,60,F,Bueno,109616.0,24841.5
3020,42,F,Bueno,106219.0,37469.0
3021,39,F,Bueno,115192.0,23119.0
3022,45,F,Malo,42455.0,46117.0
3023,46,M,Bueno,24112.0,33781.0
3024,30,F,Bueno,77033.0,16279.0
3025,35,M,Bueno,78360.0,3299.0
3026,19,M,Regular,102418.0,34274.0
3027,46,F,Bueno,52145.0,4803.0
3028,38,M,Malo,52735.0,17361.0
3029,32,M,Bueno,92781.0,18201.0
3030,69,M,Bueno,87641.0,28634.0
3031,44,F,Regular,41711.0,14760.0
3032,67,M,Bueno,25630.0,10826.0
3033,48,M,Malo,85488.0,21285.0
3034,32,F,Bueno,23206.0,46589.0
3035,68,F,Malo,76289.0,45775.0
3036,40,M,Regular,38953.0,48554.0
3037,41,F,Bueno,30068.0,9140.0
3038,61,M,Regular,98930.0,6798.0
3039,30,M,Bueno,75916.0,49625.0
3040,39,M,Malo,21067.0,567.0
3041,60,F,Regular,70658.0,11624.0
3042,54,M,Bueno,72165.0,12215.0
3043,50,F,Malo,69636.5,7966.0
3044,20,F,Regular,29859.0,40888.0
3045,36,M,Bueno,49164.0,49047.0
3046,40,F,Regular,100913.0,29753.0
3047,46,F,Bueno,119251.0,44104.0
3048,47,F,Malo,40773.0,37078.0
3049,56,F,Malo,77295.0,45955.0
3050,61,F,Regular,53939.0,46857.0
3051,64,M,Regular,68599.0,1982.0
3052,42,F,Bueno,26114.0,33864.0
3053,54,M,Malo,118475.0,13582.0
3054,64,M,Bueno,32818.0,19954.0
3055,25,M,Malo,29335.0,39265.0
3056,59,M,Regular,75008.0,46313.0
3057,33,M,Bueno,91745.0,44350.0
3058,25,M,Bueno,63148.0,15378.0
3059,18,F,Malo,23577.0,43632.0
3060,61,F,Malo,93916.0,4279.0
3061,22,F,Malo,24076.0,27924.0
3062,20,M,Regular,52925.0,17057.0
3063,18,F,Bueno,71869.0,7312.0
3064,21,F,Malo,79314.0,30353.0
3065,57,F,Regular,61205.0,48208.0
3066,52,M,Malo,31095.0,35137.0
3067,49,F,Bueno,104715.0,20914.0
3068,59,M,Malo,76680.0,16192.0
3069,51,F,Bueno,48400.0,17450.0
3070,60,M,Regular,104297.0,5432.0
3071,42,M,Regular,87346.0,31012.0
3072,27,M,Malo,107110.0,33455.0
3073,38,F,Bueno,48562.0,13175.0
3074,63,F,Bueno,60663.0,68.0
3075,56,M,Bueno,38510.0,10295.0
3076,44,F,Malo,81608.0,6774.0
3077,44,M,Bueno,92489.0,49571.0
3078,19,M,Bueno,72182.0,12190.0
3079,58,F,Bueno,107667.0,31286.0
3080,65,F,Bueno,46883.0,10789.0
3081,30,F,Malo,91427.0,28914.0
3082,26,M,Malo,55844.0,31944.0
3083,69,M,Bueno,38728.0,6891.0
3084,53,F,Bueno,118923.0,21977.0
3085,39,M,Regular,31094.0,30351.0
3086,59,F,Regular,22407.0,10316.0
3087,43,M,Bueno,75412.0,33207.0
3088,29,F,Bueno,32644.0,25654.0
3089,34,F,Regular,105834.0,7466.0
3090,31,M,Regular,80746.0,17637.0
3091,31,F,Bueno,72748.0,3209.0
3092,51,F,Malo,79021.0,36317.0
3093,37,M,Malo,82651.0,49766.0
3094,28,F,Bueno,56807.0,3078.0
3095,33,M,Bueno,54072.0,27299.0
3096,68,F,Regular,58398.0,36258.0
3097,48,M,Regular,48669.0,3543.0
3098,23,F,Malo,50161.0,29091.0
3099,36,F,Bueno,27282.0,28947.0
3100,54,F,Regular,46539.0,22064.0
3101,21,F,Malo,23307.0,6751.0
3102,64,M,Malo,37745.0,14906.0
3103,21,M,Malo,59433.0,18096.0
3104,37,M,Regular,54555.0,14425.0
3105,27,M,Regular,21073.0,11811.0
3106,41,M,Bueno,52683.0,17578.0
3107,52,M,Bueno,45741.0,6781.0
3108,43,M,Malo,42286.0,21290.0
3109,54,F,Malo,23599.0,15563.0
3110,55,F,Regular,47293.0,25888.0
3111,38,F,Regular,35389.0,27491.0
3112,57,F,Bueno,32318.0,47565.0
3113,56,M,Bueno,68875.0,32352.0
3114,38,M,Bueno,23055.0,49901.0
3115,27,M,Regular,102579.0,21676.0
3116,55,F,Malo,26320.0,300.0
3117,63,M,Bueno,24642.0,37463.0
3118,21,F,Bueno,112694.0,44942.0
3119,62,M,Regular,29321.0,48990.0
3120,37,M,Bueno,99968.0,21008.0
3121,34,M,Malo,108293.0,20221.0
3122,24,M,Regular,79618.0,49429.0
3123,21,F,Bueno,46044.0,29334.0
3124,46,F,Bueno,41971.0,43518.0
3125,31,M,Regular,45727.0,20301.0
3126,20,F,Regular,42559.0,7307.0
3127,41,M,Bueno,93820.0,29251.0
3128,54,M,Malo,103201.0,46586.0
3129,33,M,Regular,47476.0,34157.0
3130,69,M,Malo,82683.0,8882.0
3131,21,F,Bueno,30991.0,10040.0
3132,41,M,Malo,105097.0,6141.0
3133,51,M,Bueno,90047.0,45878.0
3134,47,F,Bueno,30796.0,5969.0
3135,35,M,Bueno,23881.0,13162.0
3136,36,F,Bueno,35668.0,9131.0
3137,48,M,Malo,54312.0,5037.0
3138,36,M,Bueno,48106.0,22378.0
3139,66,M,Bueno,112758.0,14693.0
3140,63,M,Malo,35729.0,26626.0
3141,36,M,Regular,90320.0,2451.0
3142,39,M,Malo,74913.0,24.0
3143,41,F,Malo,77026.0,5962.0
3144,62,M,Malo,79402.0,35324.0
3145,29,F,Bueno,57282.0,31415.0
3146,47,F,Bueno,119449.0,24016.0
3147,55,M,Bueno,94638.0,16444.0
3148,48,F,Regular,58218.0,40443.0
3149,53,M,Bueno,37950.0,16506.0
3150,36,F,Regular,79739.0,38384.0
3151,65,M,Bueno,24507.0,43062.0
3152,62,F,Malo,66303.0,31693.0
3153,53,F,Bueno,99059.0,46778.0
3154,47,M,Regular,44667.0,24248.0
3155,66,F,Regular,23992.0,46162.0
3156,50,M,Bueno,93563.0,42690.0
3157,35,M,Malo,107680.0,4089.0
3158,69,M,Bueno,45530.0,47216.0
3159,66,M,Bueno,35305.0,2472.0
3160,45,M,Bueno,72129.0,43237.0
3161,64,F,Malo,107267.0,40218.0
3162,28,F,Regular,106209.0,24841.5
3163,62,F,Malo,118833.0,8104.0
3164,50,M,Regular,72044.0,17694.0
3165,34,F,Regular,111378.0,24730.0
3166,23,F,Regular,109363.0,34980.0
3167,21,F,Malo,78817.0,9454.0
3168,37,F,Bueno,69636.5,39560.0
3169,65,F,Bueno,46173.0,9554.0
3170,64,M,Bueno,38909.0,25513.0
3171,44,M,Bueno,83967.0,41471.0
3172,32,F,Bueno,51007.0,45987.0
3173,23,M,Malo,32985.0,30985.0
3174,64,M,Malo,42525.0,24762.0
3175,31,F,Malo,57403.0,48167.0
3176,28,F,Malo,57193.0,40428.0
3177,56,M,Malo,23830.0,1702.0
3178,26,F,Malo,76144.0,49542.0
3179,43,M,Malo,69636.5,17038.0
3180,33,M,Bueno,40946.0,22219.0
3181,22,F,Regular,43504.0,4271.0
3182,69,M,Malo,75715.0,27397.0
3183,27,M,Regular,48255.0,24841.5
3184,67,M,Malo,76441.0,29602.0
3185,20,F,Malo,56855.0,44227.0
3186,30,F,Bueno,61721.0,31545.0
3187,60,F,Regular,61850.0,23116.0
3188,66,F,Bueno,54723.0,6674.0
3189,47,M,Bueno,55739.0,17469.0
3190,62,F,Regular,25539.0,5446.0
3191,23,F,Bueno,93029.0,20760.0
3192,34,F,Malo,84509.0,1963.0
3193,62,F,Malo,41311.0,42745.0
3194,68,M,Malo,89180.0,10466.0
3195,36,M,Malo,105981.0,27262.0
3196,59,M,Malo,55934.0,5177.0
3197,52,F,Bueno,29511.0,11160.0
3198,63,F,Bueno,20183.0,37340.0
3199,43,M,Malo,29475.0,7543.0
3200,68,F,Malo,104766.0,41675.0
3201,22,F,Bueno,83130.0,16626.0
3202,46,M,Regular,79577.0,39278.0
3203,54,M,Bueno,46008.0,29607.0
3204,37,F,Bueno,96868.0,20299.0
3205,66,F,Bueno,67941.0,17221.0
3206,38,F,Bueno,62756.0,3323.0
3207,27,M,Bueno,90258.0,42305.0
3208,22,M,Regular,100730.0,10615.0
3209,53,M,Malo,112167.0,1432.0
3210,23,M,Malo,47912.0,23238.0
3211,43,F,Regular,102702.0,40423.0
3212,21,M,Malo,70659.0,24841.5
3213,56,M,Malo,66840.0,8330.0
3214,56,F,Malo,101512.0,44153.0
3215,67,F,Regular,58623.0,8611.0
3216,52,F,Regular,83303.0,13872.0
3217,18,M,Malo,66062.0,49455.0
3218,41,F,Malo,76690.0,34930.0
3219,53,F,Malo,97582.0,6486.0
3220,23,M,Bueno,118980.0,36870.0
3221,58,M,Bueno,43634.0,23258.0
3222,63,F,Bueno,24090.0,48716.0
3223,61,M,Regular,65266.0,43186.0
3224,48,F,Malo,50008.0,1168.0
3225,37,F,Regular,107643.0,415.0
3226,41,M,Regular,78704.0,10905.0
3227,42,F,Regular,82866.0,46200.0
3228,53,M,Malo,28382.0,5243.0
3229,38,M,Bueno,67774.0,16533.0
3230,47,M,Malo,94570.0,27020.0
3231,41,F,Malo,94062.0,22908.0
3232,61,M,Regular,69636.5,5899.0
3233,59,M,Regular,66698.0,33606.0
3234,47,F,Regular,21110.0,38912.0
3235,39,F,Bueno,101981.0,9888.0
3236,45,F,Bueno,20386.0,45299.0
3237,24,F,Bueno,78513.0,15935.0
3238,52,M,Malo,104120.0,24841.5
3239,45,M,Regular,119987.0,15095.0
3240,31,M,Malo,67801.0,11193.0
3241,27,F,Bueno,116085.0,1320.0
3242,33,F,Regular,91857.0,46032.0
3243,33,M,Bueno,109976.0,12227.0
3244,48,F,Regular,51566.0,17907.0
3245,59,F,Regular,52521.0,38002.0
3246,42,M,Malo,43798.0,44838.0
3247,30,M,Malo,33565.0,38912.0
3248,23,F,Bueno,43027.0,552.0
3249,61,F,Malo,117631.0,20140.0
3250,26,F,Malo,25631.0,20055.0
3251,62,M,Malo,109865.0,49633.0
3252,53,M,Regular,76878.0,48737.0
3253,60,M,Malo,65206.0,33367.0
3254,37,M,Bueno,78582.0,15098.0
3255,35,M,Regular,78334.0,24061.0
3256,60,F,Regular,69636.5,31054.0
3257,38,F,Malo,73619.0,14800.0
3258,21,F,Regular,46875.0,42124.0
3259,67,M,Bueno,44514.0,45638.0
3260,50,M,Bueno,42580.0,45192.0
3261,44,M,Regular,105827.0,25579.0
3262,24,F,Malo,24288.0,1982.0
3263,23,M,Malo,26734.0,40598.0
3264,32,M,Regular,103000.0,35765.0
3265,35,F,Bueno,59008.0,17070.0
3266,49,M,Regular,69636.5,30886.0
3267,28,F,Malo,27814.0,44374.0
3268,37,M,Malo,63154.0,34527.0
3269,41,M,Regular,27851.0,39791.0
3270,32,F,Bueno,21600.0,29513.0
3271,65,F,Regular,76614.0,22592.0
3272,24,F,Bueno,92402.0,46660.0
3273,38,F,Bueno,23692.0,23618.0
3274,59,F,Regular,78027.0,15409.0
3275,43,F,Regular,40373.0,9529.0
3276,61,M,Bueno,118636.0,24154.0
3277,31,M,Bueno,82805.0,32882.0
3278,54,F,Bueno,100383.0,44917.0
3279,38,M,Bueno,34507.0,16952.0
3280,35,F,Malo,82931.0,24841.5
3281,22,M,Regular,95499.0,9745.0
3282,20,F,Bueno,91642.0,24335.0
3283,40,M,Regular,92869.0,2689.0
3284,43,M,Bueno,117449.0,2988.0
3285,54,M,Regular,116819.0,35919.0
3286,41,M,Regular,59423.0,44487.0
3287,66,M,Bueno,115351.0,48426.0
3288,36,F,Bueno,106120.0,9013.0
3289,68,F,Regular,110918.0,39113.0
3290,42,F,Regular,86600.0,3574.0
3291,38,M,Regular,61848.0,32480.0
3292,29,F,Malo,26820.0,7838.0
3293,58,M,Bueno,28512.0,28363.0
3294,50,M,Malo,56725.0,31368.0
3295,67,M,Malo,71534.0,32228.0
3296,21,F,Bueno,105151.0,49711.0
3297,59,M,Bueno,59776.0,24841.5
3298,24,F,Malo,80945.0,28639.0
3299,39,F,Bueno,103420.0,14823.0
3300,50,M,Regular,67455.0,23510.0
3301,34,M,Regular,103488.0,38333.0
3302,41,F,Malo,72433.0,4435.0
3303,51,F,Malo,29711.0,38418.0
3304,45,F,Bueno,79262.0,20553.0
3305,60,F,Bueno,106009.0,7436.0
3306,58,F,Malo,103785.0,36476.0
3307,56,F,Malo,29597.0,47219.0
3308,39,M,Regular,80067.0,34477.0
3309,66,F,Regular,107520.0,24244.0
3310,34,F,Bueno,68022.0,42721.0
3311,51,F,Regular,101924.0,1692.0
3312,23,F,Bueno,38782.0,15523.0
3313,63,M,Bueno,71782.0,32326.0
3314,23,M,Bueno,92144.0,47090.0
3315,51,F,Regular,118651.0,42205.0
3316,18,F,Malo,75013.0,125.0
